data,Showalterindex,Liftedindex,LIFTcomputedusingvirtualtemperature,Kindex,Crosstotalsindex,Verticaltotalsindex,Totalstotalsindex,ConvectiveAvailablePotentialEnergy,CAPEusingvirtualtemperature,ConvectiveInhibition,CINSusingvirtualtemperature,Temp[K]oftheLiftedCondensationLevel,Pres[hPa]oftheLiftedCondensationLevel,Equivalentpotentialtemp[K]oftheLCL,Meanmixedlayerpotentialtemperature,Meanmixedlayermixingratio,1000hPato500hPathickness,Precipitablewater[mm]forentiresounding,contagem_raios,sim_nao,shear_index,BRNSH_index,shear_0_15000,shear_6000_15000,BRNSH_500_15000,BRNSH_6000_15000,EL,EL (Tv),LFC,LFC (Tv),Prof_cam_convec,Prof_cam_tv
2004-09-26,3.19,2.28,1.84,26.9,13.3,30.3,43.6,0.0,0.86,0.0,-480.58,284.97,824.13,332.83,301.18,10.73,5753.0,25.01,1310,sim,9.259920000000001,0.4739429260598498,11.83212,3.1536128905099186,10.241950362055771,6.711371469571311,0.0,586.18,0.0,603.71,0.0,17.530000000000086
2004-09-27,1.36,0.34,-0.2,25.5,17.1,29.1,46.2,8.67,35.72,-468.33,-397.57,285.81,828.65,334.92,301.59,11.24,5758.0,23.98,739,sim,10.73565033667233,10.63347056810058,16.76720780014034,6.189971192583987,28.870708786954424,4.2655323798306695,519.66,493.37,574.88,606.45,55.22000000000003,113.08000000000004
2004-09-28,3.2,1.81,1.25,20.9,13.7,29.7,43.4,13.93,23.95,-469.15,-399.29,284.28,800.68,334.3,302.94,10.57,5765.0,23.09,55,sim,14.61233757742576,33.46476163093254,19.11311864285496,4.888879465012811,65.04862635541491,6.347131135093909,540.45,538.95,592.07,602.42,51.620000000000005,63.469999999999914
2004-09-29,8.19,6.01,5.59,12.7,9.1,26.1,35.2,0.0,0.0,0.0,0.0,278.66,749.98,325.5,302.56,7.75,5736.0,18.52,0,nao,20.5776,40.18018969405473,19.54872,1.4700940406766938,110.1734756871024,14.471295784388811,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-30,10.78,10.55,10.43,21.9,14.8,15.9,30.7,0.0,0.0,0.0,0.0,282.05,877.76,316.47,292.77,8.22,5644.0,30.51,1,sim,21.3910560752479,32.85267400926439,35.674846907904175,14.404320000000002,111.48131031574036,25.96113438713751,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-01,2.96,7.77,8.0,27.8,20.2,22.1,42.3,0.0,0.0,0.0,0.0,281.75,856.05,318.54,294.55,8.26,5674.0,31.42,19,sim,23.62342828840661,28.59292305314279,34.46748,11.676067392122588,98.64493704563638,23.023976499882117,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-02,3.49,4.64,4.42,30.1,17.9,24.9,42.8,0.0,0.0,0.0,0.0,283.12,847.92,323.55,296.8,9.16,5688.0,27.75,124,sim,9.259920000000003,9.989529915340428,38.583,31.336949307634285,74.13577343725079,28.611458949910137,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-03,7.3,6.23,6.31,15.5,15.5,21.5,37.0,0.0,0.0,0.0,0.0,281.49,830.8,321.32,296.81,8.38,5660.0,23.92,0,nao,24.69312,3.038670650208174,26.75088,19.77834778716561,49.695242500000994,25.62827402121871,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-04,4.59,4.21,4.1,20.9,19.7,22.1,41.8,0.0,0.0,0.0,0.0,281.53,836.56,320.63,296.27,8.35,5641.0,19.69,0,nao,14.38981059420519,0.03082622498282928,25.78365889789888,12.713830827637713,29.323274877585384,26.182458238665408,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-05,6.62,5.89,5.65,15.0,17.0,21.1,38.1,0.0,0.0,0.0,0.0,281.09,826.48,320.83,296.83,8.19,5642.0,16.45,0,nao,25.20756,32.13413014313771,30.8664,10.401204401289943,106.1112956893848,18.93643467589498,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-06,10.43,10.63,10.49,-6.5,15.5,17.3,32.8,0.0,0.0,0.0,0.0,279.19,852.92,312.29,292.2,6.95,5623.0,13.85,0,nao,26.03454990819165,32.07291644247979,31.8098058349047,10.005857212172891,103.10708125216908,20.4629205737198,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-07,12.28,12.12,11.93,-29.1,14.1,16.3,30.4,0.0,0.0,0.0,0.0,277.23,837.28,309.56,291.67,6.18,5626.0,9.74,0,nao,36.52524,42.52801264442044,22.12092,21.637553790277007,128.5466898608928,27.04330546880233,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-08,14.12,14.17,14.04,-30.7,11.7,14.7,26.4,0.0,0.0,0.0,0.0,275.74,806.36,310.11,293.24,5.76,5677.0,8.1,0,nao,19.89229184834333,19.59993403160105,25.078469671830693,5.191070390388997,77.35171775101456,18.664748678243733,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-09,11.23,10.77,10.6,-29.3,1.3,27.3,28.6,0.0,0.0,0.0,0.0,277.36,803.17,314.37,295.3,6.52,5725.0,7.56,0,nao,10.63037700682342,29.62176621157267,23.196917646521648,12.571486308988574,85.91480343383154,13.232704375890082,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-10,5.21,7.13,6.8,20.5,8.7,31.7,40.4,0.0,0.0,0.0,0.0,274.1,693.45,322.58,304.35,6.08,5776.0,19.6,3754,sim,12.861,25.56987892558718,36.0108,25.236295386204397,130.5564950212699,39.58910029404671,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-11,4.64,3.16,3.18,30.0,15.3,25.3,40.6,0.0,0.0,0.0,0.0,283.82,818.07,330.1,300.6,9.98,5721.0,30.87,111,sim,19.03428,8.858245227812615,29.83752,23.52167384398516,52.7794387642799,17.68907420148007,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-12,2.68,3.26,3.05,28.3,18.9,23.5,42.4,0.0,0.0,0.0,0.0,285.13,846.73,329.89,299.02,10.51,5725.0,28.71,458,sim,12.33377151772337,7.954094277459404,30.800888438123238,19.650720273128865,56.279770475238806,22.283833224346758,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-13,2.18,1.99,1.88,28.5,17.5,25.5,43.0,0.0,0.0,0.0,0.0,284.21,787.97,336.15,304.25,10.65,5774.0,32.63,10025,sim,15.97251286148802,23.24093125076299,23.336744529089977,8.85038060165011,70.0623590193071,15.84019399053062,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-14,2.17,1.36,1.24,32.6,19.8,21.9,41.7,0.0,0.0,0.0,0.0,288.0,865.38,336.73,300.17,12.44,5746.0,36.67,1587,sim,12.57709174690729,11.79265018801773,12.415091713847302,6.5356745849807965,53.371811530018,13.286532066860458,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-15,2.74,3.71,3.75,30.4,19.4,21.9,41.3,0.0,0.0,0.0,0.0,286.16,863.99,330.64,298.37,11.02,5731.0,37.57,1061,sim,14.91726865487773,8.644359587214055,26.071675136224265,12.960717488557911,57.18484595744639,23.30046241314872,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-16,5.31,2.75,2.15,23.7,13.5,25.5,39.0,0.0,0.03,0.0,-424.52,286.33,839.83,334.91,300.98,11.5,5759.0,28.09,0,nao,13.88988,24.67902519360342,12.861,19.093700650596777,35.80368271125116,1.8152426638464525,0.0,526.22,0.0,530.6,0.0,4.3799999999999955
2004-10-17,7.28,7.33,7.53,22.9,13.9,21.9,35.8,0.0,0.0,0.0,0.0,283.68,855.43,324.16,296.64,9.44,5718.0,30.41,0,nao,17.49096,45.11006354507807,17.49096,0.0,50.13824423111914,0.0973212924469232,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-18,4.22,5.89,5.52,30.5,17.1,23.1,40.2,0.0,0.0,0.0,0.0,283.26,835.41,325.79,298.21,9.41,5719.0,30.77,1187,sim,16.46208,40.78014425949193,21.60648,7.120700362584996,112.8713507537254,16.635249805493686,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-19,1.58,0.76,0.2,34.5,19.9,23.7,43.6,13.93,23.19,-71.73,-59.8,287.22,853.89,335.81,300.5,11.98,5723.0,35.51,385,sim,16.46208,49.2610432884568,20.06316,5.46790235053594,112.87185226813332,11.17482656098628,584.44,484.55,678.48,688.91,94.03999999999996,204.35999999999996
2004-10-20,7.27,6.92,6.77,-22.3,16.9,20.9,37.8,0.0,0.0,0.0,0.0,280.8,846.93,317.2,294.45,7.83,5662.0,13.78,0,nao,25.9024576139553,11.73891014661368,28.877644250219785,7.017299189375793,68.29444653316597,24.95104384535804,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-21,6.99,6.39,6.17,-1.8,18.0,18.9,36.9,0.46,1.95,-1.05,-0.32,282.45,854.88,320.66,295.41,8.68,5666.0,19.17,0,nao,28.89058766769669,25.92856002349174,44.17271879903458,17.19912599650405,110.67350230535412,27.910424473960013,818.36,817.01,831.44,845.37,13.080000000000041,28.360000000000014
2004-10-22,3.45,5.31,4.95,6.6,19.0,23.1,42.1,0.0,0.0,0.0,0.0,283.65,862.6,323.06,295.9,9.33,5688.0,20.8,40,sim,21.96762010370647,35.52733567030483,25.129283469325344,6.3350418469852245,157.4704522852715,42.5860223789475,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-23,0.96,2.89,2.4,33.5,19.7,25.7,45.4,0.0,0.0,0.0,0.0,285.09,846.16,329.85,299.04,10.48,5716.0,29.05,624,sim,12.32048079176417,11.22711416214438,20.917329703195698,9.477847117305936,80.43598112245675,29.82376045078573,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-24,2.91,2.11,1.86,29.4,18.7,23.1,41.8,0.0,0.0,0.0,0.0,285.61,835.19,333.22,300.7,11.03,5724.0,30.19,2864,sim,13.66011346857685,8.038117981660516,10.874171175041743,4.044024896617102,10.35990840618887,1.290686717911084,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-25,4.05,0.69,0.58,31.9,15.9,24.9,40.8,43.06,71.16,-114.88,-91.22,287.28,842.53,337.81,301.71,12.21,5743.0,35.4,2691,sim,26.75931140765081,86.93827941647615,21.64069224505425,8.539551261998064,172.10756316653888,17.51681305586556,422.3,420.43,698.16,701.34,275.85999999999996,280.91
2004-10-26,4.37,4.79,4.37,26.1,19.1,20.9,40.0,0.0,0.0,0.0,0.0,284.64,868.36,325.22,296.37,9.91,5693.0,22.14,15,sim,10.89298438546525,31.18788367139861,27.17086320608043,20.257367576442626,101.5629819773778,20.991379832255124,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-27,0.27,1.0,0.49,22.7,21.5,25.1,46.6,25.39,42.33,-467.53,-158.66,286.09,860.9,330.88,298.61,11.01,5706.0,18.56,9,sim,20.5776,16.17771403542979,33.4386,17.156396663127005,98.51365297969222,38.54307295186875,384.49,381.66,460.59,669.04,76.09999999999997,287.37999999999994
2004-10-28,10.31,10.04,9.86,-13.0,15.0,17.5,32.5,0.0,0.0,0.0,0.0,279.75,845.97,314.6,293.45,7.28,5670.0,13.03,0,nao,18.1481381397971,33.13167640442749,24.766454170755875,9.5059633464944,84.18667487638861,10.422725701963824,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-29,3.24,8.31,8.09,2.5,18.5,23.3,41.8,0.0,0.0,0.0,0.0,282.4,860.74,319.72,294.78,8.59,5708.0,15.54,0,nao,10.94244257110971,2.978902769912276,25.71069616429396,18.48245430519829,31.51738506880181,15.44423772952408,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-30,2.83,5.81,5.41,4.1,17.3,25.3,42.6,0.0,0.0,0.0,0.0,284.04,850.56,325.93,297.5,9.72,5738.0,18.98,0,nao,6.055022433019432,10.56356963784646,12.627299122862096,9.260668899921525,26.39600991956613,3.887858759696276,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-31,2.51,3.25,2.69,3.7,16.1,27.1,43.2,0.0,0.0,0.0,0.0,282.18,765.5,333.31,304.58,9.55,5782.0,19.31,1411,sim,10.2888,12.137980077376,13.88988,10.726899065118362,16.45238078185789,4.286935028667677,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,5.57,5.68,5.22,28.0,16.9,18.7,35.6,0.0,0.0,0.0,0.0,286.48,862.1,332.0,298.9,11.29,5723.0,34.54,3081,sim,15.06920514779584,29.52239773680368,13.085393322992005,2.057759999999999,66.77943704079189,10.090425358591151,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-02,1.09,0.81,0.53,31.1,20.3,25.1,45.4,3.23,7.28,-440.97,-360.0,285.68,840.9,332.57,300.2,11.01,5733.0,26.71,3212,sim,17.99566530229297,29.18853030510298,24.529700470394395,8.166557774061351,75.66842285303407,13.8561224217309,428.74,425.89,454.44,465.36,25.69999999999999,39.47000000000003
2004-11-03,-0.99,-1.82,-2.09,19.3,20.9,28.9,49.8,94.44,123.28,-384.06,-300.67,283.91,784.51,335.72,304.31,10.46,5757.0,24.83,152,sim,4.897388201880672,7.412283623334528,21.51447645672413,16.769455662543056,43.5688265807461,20.03369765737203,326.9,326.4,560.03,575.73,233.13,249.33000000000004
2004-11-04,2.44,1.54,1.5,28.7,19.1,23.3,42.4,6.95,12.74,-150.15,-123.57,287.33,864.56,334.5,299.54,11.92,5717.0,36.04,2300,sim,7.7166,9.327854192589898,13.88988,19.53158819858909,4.538091827586952,0.9851942592442552,577.08,570.63,636.91,650.97,59.82999999999993,80.34000000000003
2004-11-05,2.01,1.44,1.33,28.3,17.9,25.9,43.8,0.0,0.0,0.0,0.0,284.59,801.98,335.13,303.13,10.72,5763.0,31.57,2047,sim,4.49264615380609,11.39047417767546,9.796655350172,9.52756213124848,12.439621975663677,1.344453539642246,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,-0.88,-1.58,-1.79,32.0,21.6,26.1,47.7,110.87,135.88,-143.27,-110.59,286.76,821.48,339.39,303.35,12.09,5751.0,35.99,5133,sim,10.2888,6.401823142859218,9.77436,6.053025436932585,16.644171511748585,2.076223267237322,486.14,484.88,666.33,674.82,180.19000000000005,189.94000000000005
2004-11-08,6.93,6.62,6.38,16.4,17.6,19.7,37.3,0.0,0.0,0.0,0.0,281.76,846.44,319.88,295.52,8.36,5698.0,21.89,0,nao,17.79234863402505,3.080874546096348,23.77479167919917,11.140732841564548,45.15458452020184,26.9038178116402,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-09,3.18,4.46,4.16,-15.5,17.7,25.7,43.4,0.0,0.0,0.0,0.0,282.25,828.1,323.88,297.89,8.85,5726.0,17.95,3,sim,10.52268024135676,9.112079008161032,21.72527477688177,11.31559093709456,56.4817004984715,19.195158415116037,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-10,2.48,1.78,1.35,20.1,16.1,28.1,44.2,0.0,0.0,0.0,0.0,283.15,786.0,333.04,303.34,9.96,5765.0,20.89,7675,sim,6.17328,8.536028366706681,13.88988,9.516298440460082,4.832342758649872,2.833680271885896,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-11,2.13,1.32,1.15,30.4,19.3,22.5,41.8,0.0,1.84,0.0,-47.96,287.02,837.32,337.73,301.98,12.07,5748.0,36.85,320,sim,20.14083711957305,71.59441017817637,10.658123801483695,14.840438528927171,103.32103780423324,9.366422549547728,0.0,637.85,0.0,668.76,0.0,30.909999999999968
2004-11-12,8.16,6.85,6.6,6.8,15.0,19.7,34.7,0.0,0.0,0.0,0.0,280.72,803.38,323.13,298.85,8.22,5703.0,15.4,0,nao,21.65317887477496,61.25550630917699,31.89528,10.735328994370814,131.7114249265528,13.306797371451626,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-13,9.46,9.15,8.88,5.4,14.6,16.5,31.1,0.0,1.34,-24.34,-14.87,282.53,840.11,322.96,296.97,8.9,5692.0,16.68,0,nao,23.99661818642829,24.98832265376629,19.020044088841612,6.098401974054891,93.22419452538578,26.018712283467263,765.63,763.59,769.73,784.8,4.100000000000023,21.209999999999923
2004-11-14,9.3,9.7,9.51,2.5,14.9,16.5,31.4,0.0,0.0,0.0,0.0,282.59,851.24,321.57,295.92,8.81,5707.0,19.63,0,nao,15.32585551449947,34.02074410712185,24.52321795818514,10.277373279323138,88.28273775613633,11.767600497008196,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-15,-0.52,3.73,3.49,30.6,21.2,26.1,47.3,0.0,0.0,0.0,0.0,285.03,859.19,327.72,297.67,10.28,5731.0,28.78,4038,sim,17.47230360739372,16.91174299791492,16.17030006048398,15.811655976003816,50.228864962152834,10.888903950665984,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-16,1.39,1.47,1.45,33.3,20.6,21.9,42.5,0.0,0.0,0.0,0.0,288.78,885.0,336.49,299.05,12.79,5730.0,39.96,23,sim,10.2888,9.488503226731284,24.69312,14.784728209623358,49.80286135548916,14.616391762763186,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-17,2.95,2.04,1.87,30.5,18.3,22.7,41.0,0.0,0.0,0.0,0.0,286.71,840.9,336.06,301.28,11.78,5736.0,37.42,562,sim,12.34656,28.68328411271548,20.5776,8.779846785493737,56.05211247213764,7.835756104986713,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-18,2.59,3.49,3.09,31.6,19.7,21.1,40.8,0.0,0.0,0.0,0.0,287.04,871.79,332.41,298.53,11.58,5725.0,33.53,656,sim,14.40432,23.31082972290215,20.5776,7.00007317124154,64.35791741933446,9.298059595296271,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-19,1.08,1.34,1.2,14.7,21.1,22.9,44.0,0.0,0.0,0.0,0.0,286.6,854.18,333.6,299.81,11.49,5729.0,27.57,43,sim,26.23644,41.98280291521434,29.83752,11.72306259134054,166.27675058852446,39.373250875961794,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-20,5.53,4.88,4.53,-4.5,18.3,20.5,38.8,0.0,0.0,0.0,0.0,283.55,851.97,324.25,296.84,9.39,5671.0,18.17,10,sim,28.27199392333602,25.94189216501516,25.729004692456268,2.572199999999998,148.5283015599194,49.08807740207786,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-21,6.91,6.44,6.15,-9.7,18.1,18.9,37.0,1.99,3.84,-1.16,-0.41,282.35,853.35,320.58,295.45,8.64,5650.0,15.84,9,sim,15.49278743629193,15.20891743102265,20.24045204665153,5.925972206371581,58.92225957632064,13.832675698420829,797.38,795.34,833.36,840.66,35.98000000000002,45.319999999999936
2004-11-22,7.96,8.13,7.84,-19.8,16.4,19.5,35.9,0.0,0.0,0.0,0.0,279.75,824.32,317.54,295.64,7.5,5667.0,13.38,0,nao,7.7166,0.5568284580474434,16.46208,20.926477880539192,4.664535731029773,8.398945319520589,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-23,2.97,4.3,3.89,-3.1,18.1,25.1,43.2,0.0,0.0,0.0,0.0,282.8,828.98,325.35,298.38,9.18,5711.0,14.5,0,nao,6.681693901915478,0.9765025016692997,18.437617079164628,11.86255517222829,26.62507435819276,23.94794363673159,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-24,5.25,4.69,4.26,-17.5,14.5,25.5,40.0,0.0,0.0,0.0,0.0,281.86,804.9,326.15,299.9,8.9,5725.0,14.36,1,sim,6.650985808112521,0.4726716498221993,17.788814221656402,15.156348828289746,14.715583522862692,9.64993419402496,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-25,5.83,5.27,5.12,-12.3,11.3,28.3,39.6,0.0,0.0,0.0,0.0,277.25,733.9,324.22,302.89,7.2,5747.0,14.82,1,sim,10.80324,16.50580868793516,24.17868,21.35553856111986,43.47709600013236,5.782687468754723,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-26,3.62,2.27,1.9,29.7,13.5,29.5,43.0,0.0,0.0,0.0,0.0,281.96,772.13,331.54,303.59,9.34,5755.0,23.15,512,sim,10.2888,9.422662736944492,11.83212,9.28027079490134,40.02145391222308,9.10111810174832,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-27,-0.37,-1.99,-2.45,33.5,19.3,29.3,48.6,136.53,176.78,-196.44,-107.25,284.26,769.75,339.39,306.34,10.93,5776.0,27.27,12849,sim,9.409775830487458,7.101498761578426,17.502752646585044,10.488360738167986,44.38985558231035,15.301259966413893,311.75,310.24,536.97,548.89,225.22000000000003,238.64999999999998
2004-11-28,1.37,1.4,1.33,30.0,20.2,22.5,42.7,8.83,14.31,-150.77,-126.93,287.67,855.62,337.09,300.79,12.3,5742.0,38.38,3089,sim,9.283707875136765,15.39071245666226,19.983863033129776,13.125500183431988,48.7436731424168,15.750194701964912,572.75,567.85,628.63,636.02,55.879999999999995,68.16999999999996
2004-11-29,6.72,7.2,6.74,20.4,16.0,18.5,34.5,0.0,0.0,0.0,0.0,282.8,811.72,327.94,300.19,9.38,5736.0,21.05,72,sim,16.59124258145269,15.34562227590593,22.934138191461777,13.23827085408544,75.52907438558535,20.93012916434504,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,3.78,3.88,3.64,15.0,19.0,22.7,41.7,0.0,0.0,0.0,0.0,282.33,819.39,325.39,298.88,9.0,5695.0,20.76,29,sim,15.56815797378081,7.114398933985218,28.795033394981367,13.26906051714324,54.58289019903784,20.80990888482189,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-02,3.62,4.09,3.79,26.6,20.0,22.3,42.3,0.0,0.0,0.0,0.0,281.24,813.77,323.06,298.3,8.4,5688.0,20.6,246,sim,10.28057479429231,7.759307813637667,23.301873089051615,14.376138587181288,81.75426213776657,38.00189807379441,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-03,1.74,2.73,2.72,31.6,20.4,22.9,43.3,0.0,0.0,0.0,0.0,286.29,867.07,330.61,298.21,11.12,5707.0,38.0,1,sim,19.54872,30.67350425769695,9.25992,13.658012147769975,107.63867195306388,30.156689406401387,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-04,5.72,4.98,4.38,23.9,15.1,21.1,36.2,1.28,11.18,-178.51,-139.74,285.1,817.06,334.37,302.05,10.88,5737.0,26.53,1736,sim,8.650060899815413,12.03452271121719,14.081729129280566,10.121380548652215,22.61726025927852,2.1973235171086998,576.3,570.04,605.94,628.51,29.6400000000001,58.47000000000003
2004-12-05,3.03,5.16,4.88,29.3,17.3,23.3,40.6,0.0,0.0,0.0,0.0,283.43,799.34,331.79,302.17,9.96,5751.0,30.31,3962,sim,10.97382341160966,11.70079493134846,12.49946255756929,10.787496232834355,22.897427082902077,3.7698516713140497,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-06,0.48,-0.86,-1.04,31.3,18.9,27.9,46.8,26.34,40.26,-211.07,-165.27,285.58,804.03,338.13,303.96,11.42,5759.0,32.29,9591,sim,3.450580389215645,3.568654519820488,17.096943865803123,13.917971683055498,22.669870738487685,8.976252301436377,472.47,469.51,636.89,655.37,164.41999999999996,185.86
2004-12-07,1.66,1.59,1.42,26.7,19.7,23.9,43.6,0.0,0.0,0.0,0.0,284.92,816.2,333.91,301.95,10.78,5746.0,31.02,3958,sim,5.181293969543565,3.610519098393985,18.86557107773763,16.856544387660275,10.17604480207538,1.5050871114800155,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-08,2.15,1.82,1.74,26.8,19.8,22.3,42.1,0.0,0.0,0.0,0.0,286.1,835.94,334.74,301.14,11.37,5737.0,32.45,3448,sim,8.499943777037585,8.297283044214304,17.759412266440997,9.432770694668708,17.767481260197606,1.7349578269679862,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-09,2.47,1.75,1.67,30.5,18.1,24.1,42.2,0.0,0.0,0.0,-189.55,287.02,846.45,336.28,301.06,11.95,5750.0,37.22,2643,sim,6.464220235230963,28.3225889238857,12.656580242974483,7.984095422701373,44.11563629050198,1.646157981237785,0.0,618.07,0.0,622.51,0.0,4.439999999999941
2004-12-10,2.82,3.14,3.01,28.2,20.0,22.5,42.5,0.0,0.0,0.0,0.0,284.61,850.42,327.69,298.1,10.1,5695.0,29.15,362,sim,21.95256088633898,44.2490877076584,11.30346106888129,12.419070132216836,124.28734899542734,17.057796495788665,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-11,3.14,2.5,2.4,29.0,20.6,22.7,43.3,0.0,0.0,0.0,0.0,283.5,845.98,324.98,297.39,9.43,5657.0,27.07,199,sim,12.70838555457936,14.30024959923064,17.48559861562229,5.149098956183514,46.04746064093442,10.194053502005378,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-12,4.75,3.84,3.64,24.2,18.8,22.3,41.1,0.0,0.0,0.0,0.0,281.91,826.36,323.16,297.72,8.66,5657.0,22.52,12,sim,10.80324,3.222827928754366,9.25992,3.0330186724628345,19.09712218520361,7.182520773944343,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-13,10.26,7.51,7.15,1.5,11.3,20.3,31.6,0.0,0.0,0.0,0.0,282.03,826.88,323.41,297.78,8.74,5683.0,15.81,9,sim,14.91876,11.96152072469646,11.83212,5.551426034747583,24.945416974537743,2.054442501492144,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-14,11.32,8.36,8.06,-17.5,8.1,22.1,30.2,0.0,0.0,0.0,0.0,278.6,780.67,320.69,299.03,7.3,5720.0,10.06,0,nao,12.861,0.6878815310289308,16.97652,4.115519999999999,5.6865342211404215,4.8082975575952345,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-15,2.46,4.67,4.34,26.5,19.1,23.9,43.0,0.0,0.0,0.0,0.0,282.9,825.19,326.21,298.88,9.3,5733.0,22.44,743,sim,14.41504421080421,5.300889649416081,20.207553101164223,8.912258658547431,19.745132228173983,6.487392275448034,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-16,0.92,1.04,0.46,29.9,18.9,25.9,44.8,85.7,114.01,-229.14,-190.32,285.53,807.15,337.43,303.57,11.34,5759.0,27.42,3386,sim,4.11552,2.171500571054965,8.745480000000002,6.520756931697421,4.77644011014138,8.617318280239894,371.91,367.95,631.82,644.7,259.91,276.75000000000006
2004-12-17,0.09,0.41,0.21,33.1,20.5,25.5,46.0,13.22,27.58,-177.87,-149.37,287.76,860.78,336.62,300.37,12.31,5739.0,35.81,2661,sim,4.667940472232582,0.3196656342114303,9.485804901219508,7.526958166749161,4.698570666091924,5.564801140021281,540.03,525.72,661.35,680.01,121.32000000000005,154.28999999999996
2004-12-18,1.79,0.64,0.51,33.1,18.7,24.7,43.4,12.12,22.09,-112.24,-90.03,288.36,865.87,337.94,300.48,12.72,5736.0,38.39,1592,sim,12.34426234456888,13.06662945474315,9.439792576977243,8.189062994132764,45.63161384364348,13.51203853687181,586.03,576.08,681.81,699.02,95.77999999999997,122.93999999999994
2004-12-20,1.12,-0.06,-0.61,28.0,19.6,24.1,43.7,0.1,28.36,-165.72,-93.23,287.18,823.43,340.55,303.58,12.39,5762.0,30.71,902,sim,10.2888,1.850368306669312,6.68772,6.720423510646619,9.756021040260062,5.126391636816288,496.21,460.91,509.26,607.29,13.050000000000011,146.37999999999994
2004-12-21,2.7,3.1,3.19,29.5,19.8,21.1,40.9,0.0,0.0,0.0,0.0,287.05,872.19,332.38,298.49,11.58,5718.0,38.76,140,sim,11.00899069117699,6.367066072425326,12.864502346228134,8.746383870592451,37.87271490303442,13.14336652882415,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-23,4.37,4.46,4.19,28.8,18.9,20.7,39.6,0.0,0.0,0.0,0.0,285.52,874.41,327.06,296.69,10.44,5704.0,32.37,133,sim,16.45522697527398,37.54938376605067,19.46810411677188,4.531949776849091,124.3630044975329,23.217626437110862,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-24,2.05,2.63,2.06,24.0,19.8,22.3,42.1,0.0,0.0,0.0,0.0,286.83,860.49,333.41,299.42,11.58,5721.0,23.52,226,sim,19.54872,21.55028596917529,18.51984,4.750454195303663,74.50176002272349,14.114716555452006,0.0,0.0,0.0,0.0,0.0,0.0
